"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","Source Path","Source File","Source File Index","Chirality 1","chembl_id","chembl_pref_name","Chirality 2","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","Chirality 18","Chirality 19","Chirality 20","Chirality 21","Chirality 22","Chirality 23","Chirality 24","Chirality 25","Chirality 26","Chirality 27","Chirality 28","Chirality 29","Chirality 30","mmshare version","flags","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","Force Field","Energy","Chiralities Consistent","Variant","job name","tautomer probability","Chemistry Notes","EZ 2","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","EZ 9","EZ 10","EZ 11","EZ 12","EZ 13","EZ 14","EZ 15","EZ 16","PDB TITLE","PDB ID","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA PH","PDB REMARK 350 Biomolecule 1 Chains","PDB REMARK 350 Biomolecule 1 Transformation 1","entry id backup","prepared","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS3","RMS Derivative-OPLS3","Max Derivative-OPLS3","Stretch Energy-OPLS3","Bend Energy-OPLS3","LJ-14 Energy-OPLS3","El-14 Energy-OPLS3","Van der Waals Energy-OPLS3","Electrostatic Energy-OPLS3","Dihedral Energy-OPLS3","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","Mark"
,"CHEMBL117","2488","chembl_ligands_with_ids.284","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",766,"","CHEMBL117","CHRYSIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.9541,1.9540,0.0001,2.0793,4.033,-1,1,"","OPLS3",16.574,true,"CHEMBL117-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",587,2,-2.576,-0.136,-0.362,-0.653,-4.655,-0.736,-0.304,0.000,-1.683,-14.223,-9.969,0.274,0.000,-32.205,-24.192,0.554,2,320,2.079,
,"CHEMBL4077120","2489","chembl_ligands_with_ids.397","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",767,"","CHEMBL4077120","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.6922,0.6849,0.0073,0.7063,1.391,1,5,"","OPLS3",38.172,true,"CHEMBL4077120-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",786,12,-2.559,-0.071,-0.235,-0.558,-3.265,-0.956,-0.084,0.000,-0.144,-32.588,-6.860,0.700,-0.123,-42.716,-39.448,9.389,145,204,0.706,
,"CHEMBL4077360","2490","chembl_ligands_with_ids.172","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",768,"","CHEMBL4077360","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.4393,0.0000,1.4393,1.5245,1.525,0,0,"","OPLS3",27.565,true,"CHEMBL4077360-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",385,14,-2.558,-0.071,-0.235,-0.558,-4.083,-1.603,-0.260,0.000,-0.079,-33.464,-7.247,0.654,-0.035,-44.838,-40.711,11.326,121,381,1.524,
,"CHEMBL1304445","2491","chembl_ligands_with_ids.58","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",769,"","CHEMBL1304445","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.6269,1.6269,0.0001,1.7396,3.366,-1,1,"1_7_9_10_E","OPLS3",17.502,true,"CHEMBL1304445-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",142,5,-2.550,-0.121,-0.335,-0.630,-4.289,-0.603,0.000,0.000,-1.813,-18.600,-9.898,0.611,-0.070,-35.167,-28.497,3.366,5,352,1.740,
,"CHEMBL440665","2492","chembl_ligands_with_ids.210","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",770,"","CHEMBL440665","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.3246,0.0000,0.3246,0.3582,0.358,0,0,"","OPLS3",65.035,true,"CHEMBL440665-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",456,8,-2.548,-0.061,-0.211,-0.538,-2.906,-1.475,-0.608,0.000,1.377,-38.598,-5.372,0.551,-0.016,-47.265,-43.970,8.361,4,346,0.358,
,"CHEMBL3114564","2493","chembl_ligands_with_ids.229","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",771,"22_R_23_1_26_56","CHEMBL3114564","None","24_R_23_25_27_57","25_S_29_24_26_58","26_R_30_22_25_59","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1484,0.1483,0.0002,0.1376,0.286,0,0,"","OPLS3",37.905,true,"CHEMBL3114564-1","ligprep_6",,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",489,19,-2.544,-0.071,-0.233,-0.555,-2.682,-0.667,-0.158,0.000,-0.119,-29.407,-9.465,1.191,-0.039,-42.161,-38.871,5.837,178,132,0.138,
,"CHEMBL169","2494","chembl_ligands_with_ids.584","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",772,"2_S_23_3_1_39","CHEMBL169","URSOLIC ACID","5_R_6_9_4_26","6_R_3_5_7_27","9_R_10_5_12_28","10_R_14_9_8_29","14_S_13_10_15_30","17_S_18_13_22_31","18_S_34_17_16_19","21_R_22_20_33_57","22_S_17_21_32_58","","","","","","","","","","","","","","","","","","","","",37011,0,0.0083,0.0083,0.0000,0.0063,0.015,-1,1,"12_11_13_14_Z","OPLS3",80.540,true,"CHEMBL169-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1137,2,-2.539,-0.077,-0.247,-0.565,-2.545,-0.612,-0.160,0.000,-0.302,-18.138,-3.690,0.000,-0.010,-26.273,-21.828,0.003,1,211,0.006,
,"CHEMBL261237","2495","chembl_ligands_with_ids.95","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",773,"","CHEMBL261237","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0009,0.0000,0.0009,0.4113,0.411,0,0,"18_7_8_9_E","OPLS3",26.564,true,"CHEMBL261237-2","ligprep_6",0.500,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",243,5,-2.527,-0.110,-0.312,-0.611,-2.939,-0.426,-0.320,0.000,-1.234,-17.632,-4.789,0.671,-0.029,-25.385,-22.421,2.411,11,121,0.411,
,"CHEMBL1822708","2496","chembl_ligands_with_ids.157","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",774,"","CHEMBL1822708","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.2715,0.1295,1.1420,1.8318,1.961,2,2,"","OPLS3",78.165,true,"CHEMBL1822708-10","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",352,16,-2.525,-0.040,-0.160,-0.491,-4.357,-1.101,-0.281,0.000,-0.186,-41.494,-6.485,0.274,-0.015,-58.070,-47.980,5.472,4,12,1.832,
,"CHEMBL1771792","2497","chembl_ligands_with_ids.163","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",775,"","CHEMBL1771792","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.5051,1.5041,0.0010,1.5945,3.099,1,1,"","OPLS3",33.995,true,"CHEMBL1771792-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",370,6,-2.518,-0.105,-0.303,-0.603,-4.113,-1.239,-0.320,0.000,-1.399,-23.415,-4.423,0.720,-0.040,-33.502,-27.837,2.194,8,397,1.595,
,"CHEMBL4089207","2498","chembl_ligands_with_ids.494","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",776,"","CHEMBL4089207","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1189,0.1182,0.0008,0.4665,0.585,1,1,"","OPLS3",35.670,true,"CHEMBL4089207-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",939,14,-2.515,-0.063,-0.215,-0.536,-2.981,-0.930,0.000,0.000,-0.250,-31.944,-4.241,0.566,-0.134,-39.412,-36.185,6.872,13,295,0.467,
,"CHEMBL3196732","2499","chembl_ligands_with_ids.243","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",777,"","CHEMBL3196732","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.7857,0.0000,1.7857,1.2986,1.299,0,2,"16_6_14_10_E","OPLS3",50.547,true,"CHEMBL3196732-2","ligprep_6",,"This compound has an imine and may undergo hydrolysis.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",520,7,-2.506,-0.081,-0.254,-0.565,-3.804,-1.165,0.000,0.000,-1.023,-27.509,-5.383,0.567,0.000,-39.352,-32.892,2.047,7,251,1.299,
,"CHEMBL4073008","2500","chembl_ligands_with_ids.159","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",778,"","CHEMBL4073008","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1195,0.1186,0.0010,0.4645,0.583,1,1,"","OPLS3",33.221,true,"CHEMBL4073008-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",359,13,-2.500,-0.069,-0.229,-0.545,-2.964,-1.129,0.000,0.000,-0.259,-30.024,-5.376,0.755,-0.024,-39.911,-35.400,3.696,109,113,0.465,
,"CHEMBL4073008","2501","chembl_ligands_with_ids.159","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",779,"","CHEMBL4073008","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,2.0186,0.0000,2.0186,1.4174,1.417,0,0,"","OPLS3",32.826,true,"CHEMBL4073008-3","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",361,13,-2.499,-0.069,-0.229,-0.545,-3.916,-2.117,-0.251,0.000,-0.283,-34.343,-1.847,0.757,-0.029,-39.982,-36.190,9.328,204,258,1.417,
,"CHEMBL1290131","2502","chembl_ligands_with_ids.582","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",780,"","CHEMBL1290131","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.9196,0.0647,0.8548,1.7381,1.803,1,1,"","OPLS3",47.043,true,"CHEMBL1290131-6","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1127,4,-2.499,-0.078,-0.248,-0.559,-4.237,-1.344,-0.320,0.000,-0.786,-28.598,-4.324,0.329,-0.037,-39.949,-32.921,2.837,3,177,1.738,
,"CHEMBL4076316","2503","chembl_ligands_with_ids.73","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",781,"","CHEMBL4076316","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1190,0.1183,0.0007,0.4676,0.586,1,1,"","OPLS3",31.976,true,"CHEMBL4076316-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",170,13,-2.497,-0.067,-0.225,-0.541,-2.964,-1.378,0.000,0.000,-0.192,-34.823,-2.313,0.747,-0.053,-39.402,-37.135,8.348,292,323,0.468,
,"CHEMBL1813562","2504","chembl_ligands_with_ids.317","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",782,"29_S_60_37_26_79","CHEMBL1813562","None","31_S_61_30_33_80","39_S_62_41_40_90","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.1496,0.0000,1.1496,1.2109,1.211,-1,1,"28_44_52_51_Z","OPLS3",96.190,true,"CHEMBL1813562-2","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",647,14,-2.494,-0.040,-0.158,-0.485,-3.705,-1.436,0.000,0.000,-0.057,-35.755,-3.304,0.072,0.000,-46.450,-39.059,3.858,25,310,1.211,
,"CHEMBL4087121","2505","chembl_ligands_with_ids.61","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",783,"","CHEMBL4087121","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1197,0.1187,0.0010,0.4625,0.581,1,1,"","OPLS3",31.458,true,"CHEMBL4087121-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",146,13,-2.494,-0.067,-0.225,-0.541,-2.956,-1.271,0.000,0.000,-0.059,-31.562,-3.542,0.571,-0.088,-37.480,-35.104,8.486,200,218,0.463,
,"CHEMBL4076316","2506","chembl_ligands_with_ids.73","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",784,"","CHEMBL4076316","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1188,0.1182,0.0007,0.4665,0.585,1,1,"","OPLS3",35.496,true,"CHEMBL4076316-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",169,13,-2.487,-0.067,-0.224,-0.539,-2.954,-1.252,0.000,0.000,-0.077,-30.499,-5.109,0.747,-0.080,-39.444,-35.607,5.336,341,311,0.467,
,"CHEMBL4061362","2507","chembl_ligands_with_ids.235","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",785,"","CHEMBL4061362","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.4107,0.411,0,0,"20_1_2_3_Z","OPLS3",58.843,true,"CHEMBL4061362-1","ligprep_6",0.500,"This compound has an ester and may undergo hydrolysis at high or low pH.","4_5_6_2_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",501,6,-2.487,-0.083,-0.258,-0.565,-2.898,-1.266,0.000,0.000,-0.794,-26.088,-1.056,0.625,0.000,-31.277,-27.144,1.235,49,141,0.411,
,"CHEMBL3961375","2508","chembl_ligands_with_ids.513","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",786,"12_S_4_13_20_23","CHEMBL3961375","None","13_S_16_12_14_22","15_S_4_24_14_45","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"13_16_21_29_E","OPLS3",39.187,true,"CHEMBL3961375-1","ligprep_6",1.000,"This compound has an ester and may undergo hydrolysis at high or low pH. This compound has an imine and may undergo hydrolysis.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",970,7,-2.487,-0.075,-0.242,-0.553,-2.487,-0.410,-0.320,0.000,-0.226,-22.673,-5.623,0.458,-0.012,-29.058,-28.296,7.045,72,352,0.000,
,"CHEMBL2326878","2509","chembl_ligands_with_ids.122","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",787,"","CHEMBL2326878","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.2032,0.2032,0.0000,0.5150,0.718,-1,1,"9_16_17_22_E","OPLS3",75.311,true,"CHEMBL2326878-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",281,4,-2.475,-0.075,-0.241,-0.550,-2.990,-0.551,0.000,0.000,-0.733,-28.940,-3.673,0.292,0.000,-38.122,-32.613,2.919,21,223,0.515,
,"CHEMBL4093709","2510","chembl_ligands_with_ids.572","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",788,"","CHEMBL4093709","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1205,0.1198,0.0007,0.4679,0.588,1,1,"","OPLS3",38.193,true,"CHEMBL4093709-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1105,13,-2.473,-0.065,-0.219,-0.533,-2.941,-1.332,0.000,0.000,-0.034,-35.412,-2.664,0.724,-0.130,-40.537,-38.076,8.728,59,302,0.468,
,"CHEMBL1600566","2511","chembl_ligands_with_ids.313","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",789,"8_S_6_9_14_33","CHEMBL1600566","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,2.1377,0.0000,2.1377,1.0452,1.045,0,0,"12_9_10_2_Z","OPLS3",34.082,true,"CHEMBL1600566-2","ligprep_6",0.934,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",638,5,-2.470,-0.080,-0.250,-0.557,-3.515,-1.250,0.000,0.000,-0.694,-29.748,-3.621,0.460,0.000,-39.151,-33.368,2.377,18,185,1.045,
,"CHEMBL1771803","2512","chembl_ligands_with_ids.160","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",790,"","CHEMBL1771803","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.8915,0.0000,0.8915,1.4001,1.400,0,0,"","OPLS3",36.739,true,"CHEMBL1771803-3","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",364,6,-2.467,-0.088,-0.268,-0.569,-3.867,-1.612,0.000,0.000,-0.801,-25.317,-4.410,0.496,-0.022,-35.830,-29.726,2.112,42,326,1.400,
,"CHEMBL3103515","2513","chembl_ligands_with_ids.230","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",791,"","CHEMBL3103515","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.8400,0.8400,0.0000,0.8746,1.715,-1,1,"","OPLS3",48.516,true,"CHEMBL3103515-2","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",492,6,-2.464,-0.077,-0.244,-0.552,-3.338,-1.326,-0.163,0.000,-0.534,-29.770,-2.509,0.550,0.000,-38.531,-32.279,2.582,13,221,0.875,
,"CHEMBL404563","2514","chembl_ligands_with_ids.527","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",792,"1_S_7_3_2_4","CHEMBL404563","None","4_R_16_1_5_42","5_S_19_6_4_43","6_R_7_34_5_44","8_R_12_3_9_45","9_S_8_2_10_46","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0002,0.0002,0.0000,0.0000,0.000,-1,1,"9_10_11_12_Z","OPLS3",39.237,true,"CHEMBL404563-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1001,6,-2.462,-0.060,-0.207,-0.522,-2.462,-1.007,0.000,0.000,-0.279,-30.317,2.019,0.038,-0.002,-31.035,-28.298,2.931,88,180,0.000,
,"CHEMBL1813738","2515","chembl_ligands_with_ids.42","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",793,"29_S_59_37_26_75","CHEMBL1813738","None","31_S_56_30_33_76","39_S_58_41_40_86","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.1452,0.0000,1.1452,1.2061,1.206,-1,1,"46_47_48_44_E","OPLS3",67.985,true,"CHEMBL1813738-2","ligprep_6",1.000,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",101,14,-2.459,-0.042,-0.162,-0.484,-3.665,-1.385,0.000,0.000,-0.089,-36.647,-3.129,0.111,0.000,-46.186,-39.776,5.759,127,147,1.206,
,"CHEMBL4061550","2516","chembl_ligands_with_ids.371","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",794,"","CHEMBL4061550","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.7893,0.0000,1.7893,1.9021,1.902,0,0,"","OPLS3",25.779,true,"CHEMBL4061550-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",740,3,-2.459,-0.145,-0.372,-0.642,-4.361,-0.825,-0.539,0.000,-2.175,-16.461,-3.865,0.621,-0.042,-25.060,-20.326,1.049,2,238,1.902,
,"CHEMBL2146123","2517","chembl_ligands_with_ids.561","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",795,"1_R_2_4_3_33","CHEMBL2146123","METHACYCLINE HYDROCHLORIDE","2_S_7_6_5_1","3_S_9_8_1_35","4_S_11_1_10_36","10_R_4_12_19_34","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.3333,0.2729,0.0604,0.2957,0.569,0,2,"13_5_12_20_Z","OPLS3",56.641,true,"CHEMBL2146123-1","ligprep_6",,"","16_8_14_21_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1085,6,-2.458,-0.077,-0.244,-0.550,-2.754,-0.431,0.000,0.000,-0.537,-23.470,-4.037,0.000,-0.007,-31.457,-27.507,0.699,1,19,0.296,
,"CHEMBL4076613","2518","chembl_ligands_with_ids.187","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",796,"","CHEMBL4076613","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1192,0.1186,0.0007,0.4645,0.583,1,1,"","OPLS3",27.116,true,"CHEMBL4076613-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",416,12,-2.453,-0.074,-0.238,-0.546,-2.917,-1.271,0.000,0.000,-0.224,-32.046,-4.508,0.913,-0.057,-38.665,-36.554,8.456,317,146,0.465,
