,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
900,,,18196891,[],CHEMBL4042368,Inhibition of HCV NS3 helicase DNA unwinding activity using fluorescent DNA substrate by molecular beacon assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,,,CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL275938,AURINTRICARBOXYLIC ACID,CHEMBL275938,6.52,0,http://www.openphacts.org/units/Nanomolar,3018693,=,1,1,=,,IC50,nM,,300.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,0.3
901,,,18196892,[],CHEMBL4042369,Inhibition of DNA oligonucleotide binding to HCV NS3 helicase,B,,,BAO_0000190,BAO_0000019,assay format,O=S(=O)(NCCCN1CCN(CCCNS(=O)(=O)c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4095326,,CHEMBL4095326,,0,http://www.openphacts.org/units/Nanomolar,3018634,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,1000.0
902,,,18196893,[],CHEMBL4042369,Inhibition of DNA oligonucleotide binding to HCV NS3 helicase,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCN(CCCNS(=O)(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4104740,,CHEMBL4104740,,0,http://www.openphacts.org/units/Nanomolar,3018643,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,1000.0
903,,,18196894,[],CHEMBL4042369,Inhibition of DNA oligonucleotide binding to HCV NS3 helicase,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CCNS(=O)(=O)c1ccc(Cl)cc1)N1CCN(C(=O)CCNS(=O)(=O)c2ccc(Cl)cc2)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4082513,,CHEMBL4082513,,0,http://www.openphacts.org/units/Nanomolar,3018661,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,1000.0
904,,,18196895,[],CHEMBL4042369,Inhibition of DNA oligonucleotide binding to HCV NS3 helicase,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCN(CCCNS(=O)(=O)c3ccc(-c4ccccc4)cc3)CC2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4066868,,CHEMBL4066868,,0,http://www.openphacts.org/units/Nanomolar,3018677,=,1,1,=,,IC50,nM,,200000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,200.0
905,,,18196896,[],CHEMBL4042370,Inhibition of HCV NS3 helicase ATP hydrolysis activity in presence of poly(U) RNA,B,,,BAO_0000190,BAO_0000019,assay format,O=S(=O)(NCCCN1CCN(CCCNS(=O)(=O)c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4095326,,CHEMBL4095326,,0,http://www.openphacts.org/units/Nanomolar,3018634,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,1000.0
906,,,18196897,[],CHEMBL4042370,Inhibition of HCV NS3 helicase ATP hydrolysis activity in presence of poly(U) RNA,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCN(CCCNS(=O)(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4104740,,CHEMBL4104740,,0,http://www.openphacts.org/units/Nanomolar,3018643,=,1,1,=,,IC50,nM,,590000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,590.0
907,,,18196898,[],CHEMBL4042370,Inhibition of HCV NS3 helicase ATP hydrolysis activity in presence of poly(U) RNA,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CCNS(=O)(=O)c1ccc(Cl)cc1)N1CCN(C(=O)CCNS(=O)(=O)c2ccc(Cl)cc2)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4082513,,CHEMBL4082513,,0,http://www.openphacts.org/units/Nanomolar,3018661,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,1000.0
908,,,18196899,[],CHEMBL4042370,Inhibition of HCV NS3 helicase ATP hydrolysis activity in presence of poly(U) RNA,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCN(CCCNS(=O)(=O)c3ccc(-c4ccccc4)cc3)CC2)cc1,,,CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4066868,,CHEMBL4066868,4.68,0,http://www.openphacts.org/units/Nanomolar,3018677,=,1,1,=,,IC50,nM,,21000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,21.0
909,,Not Active,18196900,[],CHEMBL4042371,Inhibition of HCV NS3 helicase ATP hydrolysis activity at 1 mM in absence of poly(U) RNA,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCN(CCCNS(=O)(=O)c3ccc(-c4ccccc4)cc3)CC2)cc1,,,CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4066868,,CHEMBL4066868,,0,http://qudt.org/vocab/unit#Percent,3018677,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
910,,,18196901,[],CHEMBL4042372,Binding affinity to HCV genotype 2A JFH1 protease domain truncated NS3 helicase by fluorescence assay,B,,,BAO_0000034,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCN(CCCNS(=O)(=O)c3ccc(-c4ccccc4)cc3)CC2)cc1,,,CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4066868,,CHEMBL4066868,6.24,0,http://www.openphacts.org/units/Nanomolar,3018677,=,1,1,=,,Kd,nM,,570.0,CHEMBL612545,,Unchecked,,,,Kd,uM,UO_0000065,,0.57
911,,,18196902,[],CHEMBL4042373,Selectivity ratio of inhibition of DNA oligonucleotide binding to HCV NS3 helicase to inhibition of HCV NS3 helicase ATP hydrolysis activity,B,,,BAO_0002136,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCN(CCCNS(=O)(=O)c3ccc(-c4ccccc4)cc3)CC2)cc1,,,CHEMBL4041513,Eur J Med Chem,2017.0,,CHEMBL4066868,,CHEMBL4066868,,0,,3018677,=,1,0,=,,Selectivity ratio,,,10.0,CHEMBL612545,,Unchecked,,,,Selectivity ratio,,,,10.0
912,,,19124067,[],CHEMBL4373308,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled 38 bp dsRNA substrate unwinding t 25 uM preincubated for 20 mins followed by MgCl2/ATP addition and measured up to 4 mins by PAGE based phosphor imaging analysis relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1cccc2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL2326878,,CHEMBL2326878,,0,http://qudt.org/vocab/unit#Percent,3191526,=,1,1,=,,Inhibition,%,,50.0,CHEMBL612545,,Unchecked,,,,INH,%,UO_0000187,,50.0
913,,,19124068,[],CHEMBL4373308,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled 38 bp dsRNA substrate unwinding t 25 uM preincubated for 20 mins followed by MgCl2/ATP addition and measured up to 4 mins by PAGE based phosphor imaging analysis relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1ccc2ccccc2c1,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4475987,,CHEMBL4475987,,0,http://qudt.org/vocab/unit#Percent,3191525,=,1,1,=,,Inhibition,%,,50.0,CHEMBL612545,,Unchecked,,,,INH,%,UO_0000187,,50.0
914,,,19124069,[],CHEMBL4373308,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled 38 bp dsRNA substrate unwinding t 25 uM preincubated for 20 mins followed by MgCl2/ATP addition and measured up to 4 mins by PAGE based phosphor imaging analysis relative to control,B,,,BAO_0000201,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2ccc3ccccc3c2)c2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4520673,,CHEMBL4520673,,0,http://qudt.org/vocab/unit#Percent,3191524,=,1,1,=,,Inhibition,%,,50.0,CHEMBL612545,,Unchecked,,,,INH,%,UO_0000187,,50.0
915,,,19124070,[],CHEMBL4373307,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled 38 bp dsRNA substrate unwinding by measuring unwinding rate constant at 25 uM preincubated for 20 mins followed by MgCl2/ATP addition and measured up to 4 mins by PAGE based phosphor imaging analysis (Rvb = 1.84 +/- 0.19 /min),B,,,BAO_0000179,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1cccc2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL2326878,,CHEMBL2326878,,0,,3191526,=,1,0,=,,K,/min,,2.14,CHEMBL612545,,Unchecked,,,,K,/min,,,2.14
916,,,19124071,[],CHEMBL4373307,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled 38 bp dsRNA substrate unwinding by measuring unwinding rate constant at 25 uM preincubated for 20 mins followed by MgCl2/ATP addition and measured up to 4 mins by PAGE based phosphor imaging analysis (Rvb = 1.84 +/- 0.19 /min),B,,,BAO_0000179,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1ccc2ccccc2c1,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4475987,,CHEMBL4475987,,0,,3191525,=,1,0,=,,K,/min,,2.38,CHEMBL612545,,Unchecked,,,,K,/min,,,2.38
917,,,19124072,[],CHEMBL4373307,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled 38 bp dsRNA substrate unwinding by measuring unwinding rate constant at 25 uM preincubated for 20 mins followed by MgCl2/ATP addition and measured up to 4 mins by PAGE based phosphor imaging analysis (Rvb = 1.84 +/- 0.19 /min),B,,,BAO_0000179,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2ccc3ccccc3c2)c2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4520673,,CHEMBL4520673,,0,,3191524,=,1,0,=,,K,/min,,1.81,CHEMBL612545,,Unchecked,,,,K,/min,,,1.81
918,,,19124073,[],CHEMBL4373306,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled dsDNA substrate unwinding by measuring unwinding rate constant at 25 uM preincubated for 5 mins followed by MgCl2/ATP addition and measured up to 50 mins by PAGE based phosphor imaging analysis (Rvb = 0.039 +/- 0.002 /min),B,,,BAO_0000179,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1cccc2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL2326878,,CHEMBL2326878,,0,,3191526,=,1,0,=,,K,/min,,0.024,CHEMBL612545,,Unchecked,,,,K,/min,,,0.024
919,,,19124074,[],CHEMBL4373306,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled dsDNA substrate unwinding by measuring unwinding rate constant at 25 uM preincubated for 5 mins followed by MgCl2/ATP addition and measured up to 50 mins by PAGE based phosphor imaging analysis (Rvb = 0.039 +/- 0.002 /min),B,,,BAO_0000179,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1ccc2ccccc2c1,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4475987,,CHEMBL4475987,,0,,3191525,=,1,0,=,,K,/min,,0.021,CHEMBL612545,,Unchecked,,,,K,/min,,,0.021
920,,,19124075,[],CHEMBL4373306,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in radiolabeled dsDNA substrate unwinding by measuring unwinding rate constant at 25 uM preincubated for 5 mins followed by MgCl2/ATP addition and measured up to 50 mins by PAGE based phosphor imaging analysis (Rvb = 0.039 +/- 0.002 /min),B,,,BAO_0000179,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2ccc3ccccc3c2)c2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4520673,,CHEMBL4520673,,0,,3191524,=,1,0,=,,K,/min,,0.018,CHEMBL612545,,Unchecked,,,,K,/min,,,0.018
921,,,19124076,[],CHEMBL4373305,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1cccc2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL2326878,,CHEMBL2326878,4.63,0,http://www.openphacts.org/units/Nanomolar,3191526,=,1,1,=,,IC50,nM,,23500.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,23.5
922,,,19124077,[],CHEMBL4373305,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1ccc2ccccc2c1,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4475987,,CHEMBL4475987,4.67,0,http://www.openphacts.org/units/Nanomolar,3191525,=,1,1,=,,IC50,nM,,21400.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,21.4
923,,,19124078,[],CHEMBL4373305,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2ccc3ccccc3c2)c2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4520673,,CHEMBL4520673,4.67,0,http://www.openphacts.org/units/Nanomolar,3191524,=,1,1,=,,IC50,nM,,21600.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,21.6
924,,Dose-dependent effect,19124079,[],CHEMBL4373305,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1cccc2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL2326878,,CHEMBL2326878,,0,http://qudt.org/vocab/unit#Percent,3191526,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
925,,Dose-dependent effect,19124080,[],CHEMBL4373305,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1ccc2ccccc2c1,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4475987,,CHEMBL4475987,,0,http://qudt.org/vocab/unit#Percent,3191525,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
926,,Dose-dependent effect,19124081,[],CHEMBL4373305,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2ccc3ccccc3c2)c2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4520673,,CHEMBL4520673,,0,http://qudt.org/vocab/unit#Percent,3191524,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
927,,Not Active,19124082,[],CHEMBL4373304,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding at 30 uM preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2ccc3ccccc3c2)c2ccc(Cl)cc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4584525,,CHEMBL4584525,,0,http://qudt.org/vocab/unit#Percent,3191528,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
928,,Not Active,19124083,[],CHEMBL4373304,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding at 30 uM preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2cccc3ccccc23)c2ccc(Cl)cc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4553330,,CHEMBL4553330,,0,http://qudt.org/vocab/unit#Percent,3191527,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
929,,Active,19124084,[],CHEMBL4373304,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding at 30 uM preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1cccc2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL2326878,,CHEMBL2326878,,0,http://qudt.org/vocab/unit#Percent,3191526,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
930,,Active,19124085,[],CHEMBL4373304,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding at 30 uM preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc2c(c1)c(C=C1C(=O)NC(=S)NC1=O)cn2C(=O)c1ccc2ccccc2c1,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4475987,,CHEMBL4475987,,0,http://qudt.org/vocab/unit#Percent,3191525,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
931,,Active,19124086,[],CHEMBL4373304,Inhibition of recombinant full length HCV genotype 1b NS3 helicase activity assessed as reduction in 5'-FAM labeled dsDNA substrate unwinding at 30 uM preincubated for 10 mins followed by MgCl2/ATP addition and measured after 30 mins by real-time fluorescence assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C1=Cc1cn(C(=O)c2ccc3ccccc3c2)c2ccccc12,,,CHEMBL4371078,Bioorg Med Chem Lett,2019.0,,CHEMBL4520673,,CHEMBL4520673,,0,http://qudt.org/vocab/unit#Percent,3191524,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
932,,,19429392,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1-c1nn2cnnc2s1,,,CHEMBL4428043,J Med Chem,2016.0,"{'bei': '20.29', 'le': '0.40', 'lle': '2.85', 'sei': '9.01'}",CHEMBL4462427,,CHEMBL4462427,4.71,0,http://www.openphacts.org/units/Nanomolar,3245359,=,1,1,=,,IC50,nM,,19400.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,19.4
933,,,19429393,[],CHEMBL4428657,Inhibition of helicase activity of BK polyomavirus LTAg (E265 to D629 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1-c1nn2cnnc2s1,,,CHEMBL4428043,J Med Chem,2016.0,,CHEMBL4462427,,CHEMBL4462427,4.54,0,http://www.openphacts.org/units/Nanomolar,3245359,=,1,1,=,,IC50,nM,,29000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,29.0
934,,,19429394,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOc1ccccc1-c1nn2cnnc2s1,,,CHEMBL4428043,J Med Chem,2016.0,"{'bei': '19.26', 'le': '0.38', 'lle': '2.49', 'sei': '9.07'}",CHEMBL4548906,,CHEMBL4548906,4.75,0,http://www.openphacts.org/units/Nanomolar,3245360,=,1,1,=,,IC50,nM,,18000.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,18.0
935,,,19429395,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ccccc1-c1nn2cnnc2s1,,,CHEMBL4428043,J Med Chem,2016.0,,CHEMBL4556570,,CHEMBL4556570,,0,http://www.openphacts.org/units/Nanomolar,3245361,>,1,1,>,,IC50,nM,,80000.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,80.0
936,,,19429396,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1-c1nn2cnnc2s1,,,CHEMBL4428043,J Med Chem,2016.0,,CHEMBL4538961,,CHEMBL4538961,,0,http://www.openphacts.org/units/Nanomolar,3245362,>,1,1,>,,IC50,nM,,80000.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,80.0
937,,,19429397,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(C2CC2)c(-c2nn3cnnc3s2)c1,,,CHEMBL4428043,J Med Chem,2016.0,,CHEMBL4584998,,CHEMBL4584998,,0,http://www.openphacts.org/units/Nanomolar,3245363,>,1,1,>,,IC50,nM,,80000.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,80.0
938,,,19429398,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(Oc2ccccc2-c2nn3cnnc3s2)cc1,,,CHEMBL4428043,J Med Chem,2016.0,"{'bei': '18.04', 'le': '0.35', 'lle': '1.66', 'sei': '10.15'}",CHEMBL4517025,,CHEMBL4517025,5.31,0,http://www.openphacts.org/units/Nanomolar,3245364,=,1,1,=,,IC50,nM,,4900.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,4.9
939,,,19429399,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccccc1-c1nn2cnnc2s1,,,CHEMBL4428043,J Med Chem,2016.0,,CHEMBL4465365,,CHEMBL4465365,,0,http://www.openphacts.org/units/Nanomolar,3245365,>,1,1,>,,IC50,nM,,80000.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,80.0
940,,,19429400,[],CHEMBL4428655,Inhibition of helicase activity of JC polyomavirus LTAg (E264 to D628 residues) expressed in Escherichia coli using Cy5/BHQ3 dsDNA pre-incubated for 20 mins and measured after 120 to 180 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(-c2nn3cnnc3s2)c1OC,,,CHEMBL4428043,J Med Chem,2016.0,"{'bei': '16.04', 'le': '0.32', 'lle': '2.34', 'sei': '6.84'}",CHEMBL4552648,,CHEMBL4552648,4.21,0,http://www.openphacts.org/units/Nanomolar,3245366,=,1,1,=,,IC50,nM,,62000.0,CHEMBL4523163,JC polyomavirus,Large T antigen,10632,,,IC50,uM,UO_0000065,,62.0
